Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2008-02-11,31.564664840698242,34.445887268510454,31.226644100672434,34.445887268510454,15133331
2008-02-12,31.001298904418945,32.723593773150576,30.743759178741186,32.514343974080425,10237627
2008-02-13,30.550609588623047,31.950978326358264,29.92285793493569,31.548573140252536,10395753
2008-02-14,33.222572326660156,33.56059303686424,31.22664134571689,31.22664134571689,12514003
2008-02-15,34.17226028442383,34.445896716448054,32.208521871891165,33.09381338549082,12080990
2008-02-18,33.979095458984375,34.944869934150596,33.689364644665766,34.944869934150596,6977153
2008-02-19,33.60887908935547,34.671228903948936,33.35133940957717,34.59074789046742,7226542
2008-02-20,32.77189254760742,33.3030688199597,32.40168056827357,33.28697217233902,5604999
2008-02-21,32.99723434448242,33.56060161102417,32.59482915409546,33.30306185253894,3874365
2008-02-22,32.57872772216797,32.7879775171433,31.564665481503713,31.902686228391797,2691220
2008-02-25,32.852359771728516,33.25476487689178,32.063646202246005,32.9650340744492,6270186
2008-02-26,32.98113250732422,33.447922018039144,32.82017045651303,33.15819119985402,7139423
2008-02-27,34.91269302368164,36.63498644214542,33.46403390635528,33.46403390635528,43223132
2008-02-28,35.89455032348633,36.16818671561459,34.76781583409105,35.250702043831886,35763847
2008-02-29,35.37947082519531,36.37743653189836,34.80000912007772,35.669203860941906,16477462
2008-03-03,33.89862823486328,35.02536521738987,33.51231959744215,33.834243825824494,10049153
2008-03-04,33.0294189453125,34.25273091981944,32.19241762405113,34.12396215752921,11485198
2008-03-05,33.64107894897461,33.802041007425444,32.224611524694694,33.19038387539969,8581053
2008-03-07,31.918790817260742,33.15819980336974,30.582804138968637,33.15819980336974,14251925
2008-03-10,31.805540084838867,32.03202869119945,29.977450811906884,31.967317974275435,11713659
2008-03-11,34.42634582519531,34.74990163276941,30.80252121921611,31.546697821233924,19665129
2008-03-12,33.55274200439453,35.591143813517725,33.22918623133538,35.36465521122693,12262350
2008-03-13,28.94207191467285,33.002699762120834,28.14936065829294,32.67914396814919,47000084
2008-03-14,30.931934356689453,31.061355767257137,29.152377892994192,29.750954659685547,35798540
2008-03-17,29.718616485595703,30.349550043467943,29.08768292772346,30.349550043467943,19211273
2008-03-18,29.977453231811523,30.559854119647596,29.18473975417877,29.670073461666625,12632937
2008-03-19,30.1554012298584,33.58509052116092,29.961266921524093,31.38491120180021,16449023
2008-03-24,30.44660758972168,31.287853529442906,29.78331777504762,31.287853529442906,11636914
2008-03-25,31.595233917236328,31.78936609388201,30.673098946845954,31.239321635339223,13232423
2008-03-26,31.40110206604004,32.16145918644529,31.061367986832302,31.384923834791383,11448313
2008-03-27,31.967323303222656,32.274703099794735,30.931945077081867,30.931945077081867,17425122
2008-03-28,32.03203201293945,32.27470106651228,31.190788217183677,32.11292096604597,11599511
2008-03-31,31.805540084838867,32.17763054709481,31.384917133453182,32.03202869119945,9914705
2008-04-01,31.870258331298828,32.32323784529213,31.465813512154945,32.03203625895638,6034588
2008-04-02,32.387943267822266,33.326256410961086,32.03203100762251,32.03203100762251,6087024
2008-04-03,32.12910461425781,32.61443841475096,31.870259481810734,32.46883871345374,3883474
2008-04-04,31.967323303222656,32.33941382750602,31.352568098585337,32.33941382750602,5906537
2008-04-07,31.837894439697266,32.16145019722152,31.465804001992623,32.01585054518619,4088729
2008-04-08,31.029008865356445,31.85407658745437,30.80252024606077,31.789363672581448,5753811
2008-04-09,31.10989761352539,31.38491872294418,30.753985361038527,31.12607584213901,3776374
2008-04-10,31.724647521972656,31.95113610250256,30.948114618940757,31.061357812079304,7075297
2008-04-11,31.870258331298828,32.193814186613935,31.54670247598372,32.03203625895638,4012660
2008-04-15,32.355587005615234,32.51736489675825,31.12607459407771,31.676118985113344,6362785
2008-04-16,31.91878318786621,32.905628681253994,31.789359569080084,32.6791400911944,4725794
2008-04-17,33.148292541503906,33.90864718276446,32.04820175407509,32.40411393117761,14831167
2008-04-21,33.682159423828125,34.264560184811856,33.326249432409504,33.64980516692794,7639361
2008-04-22,34.23221206665039,34.6204807979892,33.326257544868604,33.649813358148755,8814769
2008-04-23,34.26456069946289,34.66900537368566,33.811583542034505,34.29691715110182,5265604
2008-04-24,33.051239013671875,34.685196546281894,32.760039617238,34.62048581310255,8801780
2008-04-25,33.326263427734375,33.79541900095688,32.8732838926287,33.649819298129714,4095990
2008-04-28,33.455684661865234,34.102796398084806,33.326263192322784,33.35861746258156,4708244
2008-04-29,33.92483139038086,34.24838717416646,33.48803239882215,33.64981029071495,6497143
2008-04-30,34.15131759643555,34.58811875150304,33.97336368328124,34.26456299049095,6331377
2008-05-02,34.458702087402344,35.42936950459641,34.39398917085348,34.66901248342643,5658418
2008-05-05,34.296932220458984,35.105821924313794,34.07044134797663,34.911687517687135,7642293
2008-05-06,34.0057258605957,34.68519399462706,33.8115936753392,34.02190409126377,5061166
2008-05-07,33.5203857421875,34.19985374722102,33.002697818867084,33.973365143627525,4303106
2008-05-08,33.11593246459961,33.45566637931086,32.92180036637352,33.2615320868323,3642073
2008-05-09,32.92182159423828,33.77924385133418,32.42030951050598,32.679154669295606,8621761
2008-05-12,32.92182159423828,33.164488519180956,32.19381862515638,32.92182159423828,4890395
2008-05-13,33.01886749267578,33.261534277127524,32.74384645351537,33.067402166117695,5056766
2008-05-14,33.067413330078125,33.24536947094008,32.355590960883646,32.355590960883646,2982486
2008-05-15,33.083587646484375,33.45567591988234,32.35558713346421,32.35558713346421,2646760
2008-05-16,33.34244155883789,33.439508764900374,32.93799669545573,33.32626551970566,4422288
2008-05-20,33.277713775634766,33.4071373821822,32.93797982554519,33.00269272594526,3464912
2008-05-21,33.488037109375,33.973370853322265,32.51736962148047,32.51736962148047,3419088
2008-05-22,33.03505325317383,33.19683114638006,32.67914320467197,32.67914320467197,3558000
2008-05-23,32.48500442504883,33.29389378076941,32.35558300583466,32.840916619267006,4417028
2008-05-26,32.242340087890625,32.43647442583414,30.737804454460797,30.737804454460797,2605807
2008-05-27,31.271677017211914,32.64678921329133,31.126077341183574,32.290876943663584,3316550
2008-05-28,32.42029571533203,32.61442785612859,30.834871163768916,31.38491552073859,4505700
2008-05-29,32.95417022705078,33.32626076482603,31.999680924502986,32.760038036877766,11026212
2008-05-30,31.90260887145996,33.16447778946112,31.773187431063867,33.03505415481185,4023430
2008-06-02,30.543676376342773,32.355589790817106,30.090696925597555,31.708475976287755,4431595
2008-06-03,29.411230087280273,30.41425174963598,29.136206779878517,30.09069594998836,6240766
2008-06-04,28.505264282226562,29.589174547433554,28.32730821055004,29.28179707503911,5762089
2008-06-05,28.456729888916016,28.667042409950252,27.50224101511414,28.472908112726728,9721099
2008-06-06,28.149354934692383,29.330334659112516,27.744910274463443,28.31113279878396,6317089
2008-06-09,27.761096954345703,28.440565068162943,26.531584373951986,27.825807680839393,6500809
2008-06-10,27.566959381103516,27.793450188924282,26.936026031074682,27.50224866212035,6717902
2008-06-11,27.696388244628906,28.149365557322742,27.502253856758095,27.825809707040417,2586175
2008-06-12,27.89052391052246,28.052301855804433,26.53158960900467,27.340479335414525,3244212
2008-06-13,27.712556838989258,28.11700151119707,27.42135535844797,27.841978256394647,4248430
2008-06-16,28.683229446411133,29.120028457987637,27.858161721095698,27.95522889953043,4354615
2008-06-17,29.540645599365234,29.76713417480197,28.181711952492048,29.08766844849176,4736084
2008-06-18,29.508285522460938,30.155399106593993,29.443574822323377,29.443574822323377,5055019
2008-06-19,28.87735939025879,29.44358199432741,28.408203957166823,28.92589407287363,4221271
2008-06-20,28.21407127380371,29.23327333759378,27.841982989814845,29.12002793242161,3837789
2008-06-23,27.227224349975586,28.084648475903904,26.95220325597269,27.987581303916336,4516050
2008-06-24,26.38597869873047,27.63166922642447,26.110955430771153,27.227222340615466,5238203
2008-06-25,25.657981872558594,26.191848063004414,25.075580995729304,25.884470492921878,3933879
2008-06-26,27.113985061645508,28.278786905267204,25.803583536134447,25.803583536134447,18253250
2008-06-27,25.91682243347168,26.790424767545915,25.771222775876975,26.208023942914092,6821283
2008-06-30,25.399133682250977,26.143312367328722,24.67113322398528,25.900645547906823,4596315
2008-07-01,23.60340118408203,25.399136269580524,22.697444527102753,25.399136269580524,6202295
2008-07-02,24.638776779174805,24.897621825501343,22.859220102777634,23.619577014939413,5245963
2008-07-03,23.991666793823242,24.63877835387086,23.296022744473284,24.42846797455661,4726793
2008-07-04,24.315223693847656,24.784379157641663,23.45780171499148,23.619579612455148,4862814
2008-07-07,24.84908103942871,25.852104524648254,24.638770725230607,24.638770725230607,5528014
2008-07-08,25.577096939086914,26.20803040711891,22.972469716031014,22.972469716031014,8354280
2008-07-09,27.35664176940918,27.46988494915251,25.916817132543933,25.916817132543933,6860769
2008-07-10,28.553802490234375,28.893536478125746,26.59628969738688,27.356646613417432,7216175
2008-07-11,27.194873809814453,29.184741233688996,26.98456120935605,28.828831146707106,6040791
2008-07-14,27.211050033569336,28.181719698715487,26.531584120496397,26.531584120496397,5942149
2008-07-15,26.078601837158203,26.822780590068216,25.884469680477192,26.531581257920138,3693378
2008-07-16,25.366775512695312,26.531577044828783,24.929974389582068,26.078597695997868,6973872
2008-07-17,26.6610050201416,26.8551393880013,25.884471937209444,25.884471937209444,5038238
2008-07-18,28.149354934692383,28.375843505570046,26.353620204425347,27.146331299623526,5983177
2008-07-21,29.734792709350586,29.912748878838112,28.165545843306553,28.634701421589153,8754188
2008-07-22,30.9481258392334,31.223147003067353,29.47594624066874,29.734791366941693,12631056
2008-07-23,33.13212203979492,33.77923364410124,31.740831651685703,32.32323253441203,12798869
2008-07-24,31.967323303222656,33.746880383676746,29.97745580914354,29.97745580914354,10764301
2008-07-25,32.03203201293945,33.067412368105465,30.81869771634174,31.627587247406883,10710381
2008-07-28,31.7731876373291,32.66296608002472,31.417275382549587,32.032030519801644,5533881
2008-07-29,30.495141983032227,31.546698376145063,30.25247512308311,31.06136465624683,5145929
2008-07-30,31.7731876373291,32.032030519801644,30.770163787861865,30.770163787861865,7354746
2008-07-31,30.65691566467285,32.32322918989859,30.25247095382966,32.32322918989859,6006517
2008-08-01,31.546689987182617,31.67611359462419,29.12002203299612,30.171578146476936,4699412
2008-08-04,31.740829467773438,32.32323031042796,30.915761790200623,30.915761790200623,4301346
2008-08-05,33.16447830200195,33.4071451521848,31.54669710652977,31.870252906773565,9161115
2008-08-06,32.323238372802734,34.345462501524565,32.09674970923661,34.345462501524565,8616591
2008-08-07,32.242340087890625,32.970340563799354,31.23931633227074,31.23931633227074,4809365
2008-08-08,31.692291259765625,32.48500233860711,31.579045879537123,31.87024515119231,4883824
2008-08-11,31.983489990234375,32.45264533963043,31.740823203210283,32.096735368546675,2714705
2008-08-12,31.43345069885254,32.35558551354492,31.19078387332854,32.19380543560928,5801276
2008-08-13,31.5628719329834,31.870249471229734,30.81869323379288,31.06136005781677,2754609
2008-08-14,30.802513122558594,31.708467390226993,30.737800222651412,31.3849116677018,2566362
2008-08-18,30.44660758972168,31.384918511965765,30.155408253646804,30.737806925796562,2963058
2008-08-19,29.880386352539062,30.5760304625797,29.26562900030819,30.398076523443667,2941144
2008-08-20,30.220121383666992,30.462788247834723,30.00980878483629,30.09069773955887,3319410
2008-08-21,29.89655876159668,30.398070605604648,29.54064656410642,30.090690892202684,4138486
2008-08-22,29.589181900024414,30.931939688833005,28.82882714192482,30.931939688833005,4139879
2008-08-25,29.91274070739746,30.317185439269224,29.70242813027228,30.317185439269224,2034227
2008-08-26,29.961280822753906,30.05834802195763,29.41123628627099,29.605368490424787,1489491
2008-08-27,29.362703323364258,30.333370984210635,29.200925379889863,30.12306053539544,4297168
2008-08-28,28.925899505615234,29.76714335882142,28.553808979362408,29.443587524299016,7382078
2008-08-29,30.123056411743164,30.23630183437419,29.314166805102957,29.443588264463994,2219080
2008-09-01,30.106748580932617,30.237150473253347,29.503634854478076,30.05784621315529,3417069
2008-09-02,31.68788719177246,31.818289100798225,30.057850063692285,30.318656092620166,5030404
2008-09-04,31.01956558227539,31.590077677288146,30.758759610951525,31.329271705964285,2813325
2008-09-05,30.334959030151367,30.677266829157553,29.992651231145178,30.64466524415639,3330688
2008-09-08,31.932390213012695,33.22011726605081,31.6226818315389,31.94868879235241,8377948
2008-09-09,32.04648208618164,32.30728802183695,31.312966635768568,31.932381009309385,3737279
2008-09-10,31.76938247680664,32.30729300574041,31.45967413682111,31.883483571280763,3847698
2008-09-11,30.921768188476562,31.62268227981104,30.677262964400413,31.62268227981104,2567354
2008-09-12,31.231473922729492,32.07909290524914,30.726162691261088,31.13367139230396,6093354
2008-09-15,29.259130477905273,30.56315828159449,28.378912152590274,30.090448644932376,6770268
2008-09-16,29.829641342163086,30.090447333711275,27.710596253507592,28.118104924402882,4654621
2008-09-17,29.063528060913086,30.253452564912813,28.688618735318144,30.253452564912813,4674190
2008-09-18,28.998321533203125,29.568833639440488,26.911878143313984,28.68861540342088,6603710
2008-09-19,30.758771896362305,30.921775417185735,29.34064038084776,29.682948216752315,9821730
2008-09-22,30.0904541015625,32.92671685761791,29.84594884403197,31.622686606578537,4162514
2008-09-23,29.73183822631836,30.4001528754401,29.177626887123257,29.73183822631836,6569683
2008-09-24,30.416454315185547,30.7424612523815,29.438433503597697,29.82964138605763,5730103
2008-09-25,29.471036911010742,30.628362052069722,28.770120626006147,30.4979579425712,10926783
2008-09-26,28.998321533203125,29.6340367917112,28.49301257923647,29.6340367917112,4967945
2008-09-29,27.922500610351562,29.829639762629395,27.38458786672762,29.829639762629395,7859964
2008-09-30,27.971410751342773,29.01463282391008,26.406576537053457,26.406576537053457,6616439
2008-10-01,28.90052604675293,29.177630646616993,27.75949943309499,28.3300138453621,3743739
2008-10-03,29.30803871154785,29.66664510279311,28.525620546248366,29.04723265644802,4681406
2008-10-06,28.70492172241211,29.3406348925348,28.118108715038726,28.98202854032842,5560277
2008-10-07,29.650341033935547,30.286056413904227,28.688620884705962,28.688620884705962,9928258
2008-10-08,29.422136306762695,29.66664153951173,27.41719207169483,28.656021237341506,9985473
2008-10-10,29.242828369140625,29.911143030561206,27.074883127646295,29.308031525084903,9025179
2008-10-13,29.829641342163086,30.057845755689236,29.193928257741643,29.389533304121795,6805621
2008-10-14,29.112430572509766,30.938070556380467,28.88422612724501,29.99264898188886,5099383
2008-10-15,28.867929458618164,29.48734192863503,28.558223223609737,28.94943121577179,5495022
2008-10-16,27.759490966796875,28.460407069832144,27.22158051103486,28.460407069832144,6651066
2008-10-17,25.67304801940918,28.525608173496103,25.2981387869181,28.330005375169797,5586092
2008-10-20,25.96646499633789,26.99338844001872,25.15144744304038,25.770862110072454,7922965
2008-10-21,26.178373336791992,27.547602512304575,25.428556675406565,26.227273510215838,8047276
2008-10-22,24.743928909301758,26.11315741674854,24.499423739726417,25.917554607613706,5408099
2008-10-23,23.537704467773438,24.352721721143286,23.17909599194039,24.12451733237489,6641370
2008-10-24,20.489543914794922,23.146499906511824,20.2124370985846,22.820492927853245,9905588
2008-10-27,18.908405303955078,20.212432951003585,16.952363833382318,20.114630435299773,12878172
2008-10-29,21.402362823486328,22.75529083269432,19.560422159947255,21.516463933766737,13094201
2008-10-31,22.77159309387207,23.472509434624122,21.64686944345174,22.527087856351287,8097887
2008-11-03,23.47250747680664,24.09191980917754,22.65748787550762,24.05931822921016,4951148
2008-11-04,24.499427795410156,24.69503284780157,23.032396535102833,23.146497639934406,4515828
2008-11-05,23.602907180786133,25.689352832837336,23.146496158051825,25.689352832837336,6145587
2008-11-06,22.82048988342285,24.369025036340823,22.347780269606304,23.14649681858958,4896229
2008-11-07,24.59723663330078,25.330752451675913,22.49448951859073,22.657493033785205,8250147
2008-11-10,25.151443481445312,25.721955678892392,24.59723207467197,25.36334712757515,3775177
2008-11-11,24.85803985595703,25.90126179167878,24.28752761804459,25.265548597323058,8900004
2008-11-12,23.814809799194336,25.395944207652104,23.5214044625763,25.395944207652104,5705390
2008-11-14,23.733308792114258,24.77653271150455,23.439903446583195,23.602906907628437,4038880
2008-11-17,24.711334228515625,25.52635389864619,22.4944862971689,25.52635389864619,5361538
2008-11-18,23.374704360961914,24.646130573752117,22.918293307257553,24.646130573752117,6392448
2008-11-19,22.804197311401367,24.20602794399944,22.510789665949712,23.47251214668521,5606729
2008-11-20,22.559688568115234,22.983495861422313,21.597966235626618,22.820492376034586,5080395
2008-11-21,23.994112014770508,24.743928291591548,21.842465691871126,22.412977739971268,8350092
2008-11-24,24.59723663330078,24.988444627592184,23.374710269342227,24.711337767410907,5420119
2008-11-25,23.994112014770508,25.151436897377362,23.798509210518727,24.85803158556185,5453771
2008-11-26,24.53203010559082,24.906937221159374,23.55400923623684,24.254923308256725,5246053
2008-11-27,24.53203010559082,24.53203010559082,24.53203010559082,24.53203010559082,0
2008-11-28,24.140817642211914,24.613529451810894,23.179097656352802,23.798512139917417,8464961
2008-12-01,23.94521141052246,25.558945016534533,23.847408904820835,24.613525953461984,5733003
2008-12-02,23.733308792114258,23.99411477196183,22.98349242913096,23.76591036867368,5879324
2008-12-03,24.450531005859375,24.760237205745007,23.228004787197865,23.96152051839477,6430656
2008-12-04,25.6241512298584,25.754555334621998,21.679466303810187,21.679466303810187,4648185
2008-12-05,25.314441680908203,26.536967563037848,24.466822851614666,24.466822851614666,5338962
2008-12-08,25.37965202331543,26.210970373376295,24.287529823795687,25.999066692971805,11709287
2008-12-10,24.97213363647461,26.569568759590496,24.613527376010385,26.569568759590496,11172070
2008-12-11,24.695032119750977,25.412246939247986,24.303822026501667,25.412246939247986,9867592
2008-12-12,23.928918838500977,24.20602566463204,23.40730676962241,24.09192233366598,9847702
2008-12-15,24.32012176513672,24.858034514683823,24.124518937836267,24.743931207268272,5741641
2008-12-16,25.24925422668457,25.558960506709532,23.14650681778057,24.45053733265905,9183505
2008-12-17,25.216646194458008,25.917562555372513,24.54833141716796,25.917562555372513,8720755
2008-12-18,25.96646499633789,26.24357184880969,24.646136117820603,24.646136117820603,12640018
2008-12-19,27.221599578857422,27.547606680009828,25.933871971480844,26.732588927128813,10050607
2008-12-22,27.237882614135742,27.466086993953823,26.29246131078127,26.29246131078127,6524631
2008-12-23,26.683677673339844,27.498695155540105,26.488074804137632,27.058587041677814,5151765
2008-12-24,26.22726058959961,27.042277817665106,22.005469579519776,22.005469579519776,13318746
2008-12-26,26.27616310119629,27.66169251346862,25.591549894599048,27.66169251346862,5480531
2008-12-29,26.830387115478516,27.042290812250975,25.75456341529319,26.56958103499771,3418418
2008-12-30,26.781482696533203,27.221593062078533,25.78716083388101,26.76518190320252,4868199
2008-12-31,27.10748291015625,27.514991586672764,26.50437139543745,27.514991586672764,4396180
2009-01-02,27.498689651489258,27.955100676693462,26.977079893810703,27.955100676693462,3976548
2009-01-05,26.879276275634766,27.955099535045864,26.53696857342998,27.955099535045864,4505326
2009-01-06,26.683677673339844,27.90620610751665,26.243569559477557,27.90620610751665,3969700
2009-01-07,25.281843185424805,27.612794144428936,23.684410055908856,27.612794144428936,12109220
2009-01-09,25.151443481445312,27.384592110088676,23.89631576271123,27.384592110088676,5272587
2009-01-12,24.48311996459961,25.754548017731338,23.505099405671576,25.754548017731338,6595708
2009-01-13,24.12452507019043,24.760238289545452,23.765916479335544,24.450532076103414,4104761
2009-01-14,24.173418045043945,24.580926681199823,23.505103439573134,24.580926681199823,2777281
2009-01-15,23.814809799194336,24.17341828695049,23.309500854005034,23.961514678379228,3693599
2009-01-16,24.56463623046875,24.92324486554011,23.635517475582223,24.646137991996167,2131503
2009-01-19,25.510047912597656,25.72195152450264,24.46682400848602,25.232941148528774,2587926
2009-01-20,28.362606048583984,29.01461982826115,24.450523370520973,25.5426451249548,19101726
2009-01-21,26.47176742553711,28.98202241480618,26.113158938248425,28.98202241480618,11311625
2009-01-22,27.726896286010742,28.10180336865493,26.145761801726703,27.31938762623403,10535551
2009-01-23,28.11810874938965,28.460416521682003,26.862980987943132,28.18330970342716,7005930
2009-01-27,29.030933380126953,29.422141377776278,27.058590387168962,28.03661148673061,8487928
